1.789178356713599953e+02 9.732575670838999882e-01
1.808416833667199910e+02 9.734600825189000384e-01
1.827655310620799867e+02 9.736519826363999597e-01
1.846893787575359909e+02 9.738509969812999545e-01
1.866132264528959865e+02 9.740332808700999934e-01
1.885370741482559822e+02 9.742020315421999754e-01
1.904609218437120148e+02 9.743656887293999924e-01
1.923847695390719821e+02 9.745438319246999548e-01
1.943086172344319777e+02 9.747455591378000328e-01
1.962324649298880104e+02 9.749546215604999455e-01
1.981563126252479776e+02 9.751700850761000350e-01
2.000801603206079733e+02 9.754014573672999955e-01
2.020040080160640059e+02 9.756236351635999560e-01
2.039278557114240016e+02 9.758312674265999798e-01
2.058517034067839688e+02 9.760449588046999914e-01
2.077755511022400015e+02 9.762322521428999922e-01
2.096993987975999971e+02 9.763901898586000438e-01
2.116232464929600212e+02 9.765167675493999777e-01
2.135470941884159970e+02 9.766631807303000068e-01
2.154709418837759927e+02 9.768351971151999491e-01
2.173947895791360168e+02 9.770169697881000426e-01
2.193186372745919925e+02 9.771897712824000326e-01
2.212424849699519882e+02 9.773777380717999508e-01
2.231663326653120123e+02 9.775313569075000375e-01
2.250901803607679881e+02 9.776522007318000362e-01
2.270140280561279837e+02 9.777735950664999676e-01
2.289378757514880078e+02 9.778988690400000072e-01
2.308617234468480035e+02 9.780278487454999725e-01
2.327855711423039793e+02 9.781809295205999844e-01
2.347094188376639750e+02 9.783494545418000010e-01
2.366332665330239990e+02 9.785074128773000313e-01
2.385571142284799748e+02 9.786455442820000128e-01
2.404809619238399705e+02 9.787435814167999570e-01
2.424048096191999946e+02 9.788205209729999856e-01
2.443286573146559988e+02 9.788827959457000460e-01
2.462525050100159660e+02 9.789532390909999604e-01
2.481763527053759901e+02 9.790196773222999971e-01
2.501002004008319943e+02 9.790894890342000112e-01
2.520240480961919616e+02 9.791732148459000307e-01
2.539478957915519857e+02 9.792731956907000379e-01
2.558717434870079899e+02 9.793635774251000514e-01
2.577955911823680140e+02 9.794524492438999586e-01
2.597194388777279528e+02 9.795522464554999864e-01
2.616432865731840138e+02 9.796469863642000009e-01
2.635671342685440095e+02 9.797508343980999568e-01
2.654909819639040052e+02 9.798774591644000553e-01
2.674148296593600094e+02 9.800257833747000324e-01
2.693386773547200050e+02 9.801655161225000246e-01
2.712625250500800007e+02 9.803009856248999787e-01
2.731863727455360049e+02 9.804223605069000147e-01
2.751102204408960006e+02 9.805193016787999705e-01
2.770340681362559963e+02 9.806004060498000330e-01
2.789579158316159919e+02 9.806770293056999988e-01
2.808817635270719961e+02 9.807629785565999958e-01
2.828056112224319918e+02 9.808583806338999622e-01
2.847294589177919875e+02 9.809505181655000516e-01
2.866533066132479917e+02 9.810274713384999901e-01
2.885771543086079873e+02 9.810972246925000473e-01
2.905010020039679830e+02 9.811765522573999698e-01
2.924248496994239872e+02 9.812726196157000036e-01
2.943486973947839829e+02 9.813872280838999984e-01
2.962725450901439785e+02 9.815214759592000293e-01
2.981963927855999827e+02 9.816888030854999947e-01
3.001202404809599784e+02 9.818563574190000143e-01
3.020440881763199741e+02 9.820107041733000530e-01
3.039679358717759783e+02 9.821484764818000368e-01
3.058917835671359740e+02 9.822655106969000460e-01
3.078156312624960265e+02 9.823527741697000160e-01
3.097394789579519738e+02 9.824374632771000204e-01
3.116633266533120263e+02 9.825299567924999922e-01
3.135871743486719652e+02 9.826181139205000248e-01
3.155110220441279694e+02 9.826956969707000278e-01
3.174348697394879650e+02 9.827833187614000154e-01
3.193587174348480175e+02 9.828769506465000472e-01
3.212825651303040217e+02 9.829676276722999484e-01
3.232064128256640174e+02 9.830594376211000407e-01
3.251302605210239562e+02 9.831506861661000185e-01
3.270541082164799604e+02 9.832336202545000070e-01
3.289779559118399561e+02 9.833082216006999721e-01
3.309018036072000086e+02 9.833768610951999500e-01
3.328256513025599475e+02 9.834682625381000465e-01
3.347494989980160085e+02 9.835637463166000405e-01
3.366733466933759473e+02 9.836516151561000010e-01
3.385971943887359998e+02 9.837402963389000332e-01
3.405210420841920040e+02 9.838492561431999572e-01
3.424448897795519997e+02 9.839459436523000369e-01
3.443687374749119385e+02 9.840390359206000470e-01
3.462925851703679996e+02 9.841474619437999838e-01
3.482164328657279952e+02 9.842585953886000549e-01
3.501402805610879909e+02 9.843412633645000076e-01
3.520641282565439951e+02 9.844190109842000380e-01
3.539879759519039908e+02 9.845036841405999661e-01
3.559118236472640433e+02 9.845758644084999789e-01
3.578356713427199907e+02 9.846551133847000203e-01
3.597595190380799863e+02 9.847367527039000423e-01
3.616833667334399820e+02 9.848153029405000147e-01
3.636072144288959862e+02 9.848940251384999955e-01
3.655310621242559819e+02 9.849680207288999956e-01
3.674549098196160344e+02 9.850345426066999810e-01
3.693787575150719817e+02 9.850924228341000344e-01
3.713026052104319774e+02 9.851408992557999511e-01
3.732264529057919731e+02 9.851701879612000390e-01
3.751503006012479773e+02 9.851910361567000063e-01
3.770741482966079730e+02 9.852121563004999638e-01
3.789979959919680255e+02 9.852474088028999599e-01
3.809218436873279643e+02 9.853116796186000004e-01
3.828456913827839685e+02 9.854007942067000148e-01
3.847695390781439642e+02 9.855033385232000454e-01
3.866933867735040167e+02 9.856216359941000205e-01
3.886172344689600209e+02 9.857325550704999495e-01
3.905410821643200165e+02 9.858418412903999783e-01
3.924649298596799554e+02 9.859545807469000112e-01
3.943887775551359596e+02 9.860786214215999657e-01
3.963126252504959552e+02 9.861791866243000415e-01
3.982364729458560078e+02 9.862669971059000451e-01
4.001603206413120120e+02 9.863321121671999592e-01
4.020841683366720076e+02 9.863889956401999948e-01
4.040080160320319465e+02 9.864402211120999464e-01
4.059318637274879507e+02 9.865008449429000237e-01
4.078557114228480032e+02 9.865650558445000495e-01
4.097795591182079988e+02 9.866573260432000003e-01
4.117034068136640030e+02 9.867732549580999768e-01
4.136272545090239987e+02 9.868897530578000232e-01
4.155511022043839944e+02 9.870187541613000271e-01
4.174749498998399417e+02 9.871457080665999584e-01
4.193987975951999942e+02 9.872534131742000119e-01
4.213226452905599899e+02 9.873602553618000544e-01
4.232464929860159941e+02 9.874638594593000418e-01
4.251703406813759898e+02 9.875434437993000358e-01
4.270941883767359855e+02 9.876094641874999525e-01
4.290180360721919328e+02 9.876669121768000270e-01
4.309418837675519853e+02 9.877092213267000265e-01
4.328657314629119810e+02 9.877585116478000415e-01
4.347895791582720335e+02 9.878147811948000401e-01
4.367134268537279809e+02 9.878733169768999511e-01
4.386372745490879765e+02 9.879273650298999732e-01
4.405611222444479722e+02 9.879719851560000432e-01
4.424849699399039764e+02 9.880205148781000535e-01
4.444088176352639721e+02 9.880613456257000271e-01
4.463326653306240246e+02 9.881083817724000129e-01
4.482565130260800288e+02 9.881624364393000182e-01
4.501803607214399676e+02 9.882221261532999623e-01
4.521042084167999633e+02 9.882815754324000279e-01
4.540280561122559675e+02 9.883318516143999588e-01
4.559519038076160200e+02 9.883630194468999708e-01
4.578757515029760157e+02 9.883845554885000162e-01
4.597995991984320199e+02 9.883971047895999673e-01
4.617234468937919587e+02 9.884008918336999461e-01
4.636472945891520112e+02 9.884088324101999445e-01
4.655711422846079586e+02 9.884205775382000070e-01
4.674949899799680111e+02 9.884403651745999886e-01
4.694188376753279499e+02 9.884637130372000424e-01
4.713426853707840110e+02 9.884877028374999819e-01
4.732665330661439498e+02 9.885170872499999817e-01
4.751903807615040023e+02 9.885580775094999773e-01
4.771142284569599497e+02 9.885954985946000528e-01
4.790380761523200022e+02 9.886360371632000321e-01
4.809619238476799410e+02 9.886818567403999891e-01
4.828857715430399935e+02 9.887375874486999949e-01
4.848096192384959409e+02 9.887937912458000245e-01
4.867334669338559934e+02 9.888469907736999742e-01
4.886573146292159890e+02 9.889049239124000357e-01
4.905811623246719932e+02 9.889638565288000338e-01
4.925050100200319321e+02 9.890181605787999874e-01
4.944288577153919846e+02 9.890750502766999519e-01
4.963527054108479319e+02 9.891405738438999729e-01
4.982765531062079845e+02 9.892051473431000552e-01
5.002004008015679801e+02 9.892806894200999457e-01
5.021242484970239843e+02 9.893556697041999692e-01
5.040480961923839232e+02 9.894282433050000103e-01
5.059719438877439757e+02 9.895022501778999446e-01
5.078957915831999799e+02 9.895724256546000186e-01
5.098196392785599755e+02 9.896238538231999504e-01
5.117434869739199712e+02 9.896667500543999685e-01
5.136673346693759186e+02 9.897065179085999809e-01
5.155911823647360279e+02 9.897429111150000125e-01
5.175150300600960236e+02 9.897799447031000453e-01
5.194388777555519709e+02 9.898193367319000346e-01
5.213627254509119666e+02 9.898643268475999513e-01
5.232865731462719623e+02 9.899123153965999622e-01
5.252104208417279096e+02 9.899583193850000074e-01
5.271342685370880190e+02 9.900162750887999685e-01
5.290581162324480147e+02 9.900857880078000051e-01
5.309819639278080103e+02 9.901594066055999788e-01
5.329058116232639577e+02 9.902371701765000367e-01
5.348296593186239534e+02 9.903184931953999959e-01
5.367535070139839490e+02 9.904011249894000279e-01
5.386773547094400101e+02 9.904757706878000167e-01
5.406012024048000058e+02 9.905380907905999566e-01
5.425250501001600014e+02 9.906017585738999820e-01
5.444488977956159488e+02 9.906603367627999646e-01
5.463727454909759444e+02 9.907126033411000066e-01
5.482965931863359401e+02 9.907644512982000107e-01
5.502204408817920012e+02 9.908234029782000407e-01
5.521442885771519968e+02 9.908677083601999946e-01
5.540681362725119925e+02 9.909076761877999573e-01
5.559919839679680535e+02 9.909544925193000120e-01
5.579158316633279355e+02 9.910010789205000448e-01
5.598396793586879312e+02 9.910406654758999734e-01
5.617635270541439922e+02 9.910906658190999918e-01
5.636873747495039879e+02 9.911417722406999919e-01
5.656112224448639836e+02 9.912059321763000419e-01
5.675350701403200446e+02 9.913124755709999958e-01
5.694589178356799266e+02 9.914288604562000451e-01
5.713827655310399223e+02 9.915288996590000403e-01
5.733066132264959833e+02 9.916279292685999946e-01
5.752304609218559790e+02 9.917238102704000191e-01
5.771543086172159747e+02 9.917963496345000296e-01
5.790781563126720357e+02 9.918630862696999895e-01
5.810020040080319177e+02 9.919263576076999822e-01
5.829258517033920270e+02 9.919790572022999520e-01
5.848496993987520227e+02 9.920190674365999550e-01
5.867735470942079701e+02 9.920570857185000424e-01
5.886973947895679657e+02 9.921094771828999903e-01
5.906212424849279614e+02 9.921815263398999774e-01
5.925450901803839088e+02 9.922661535879000461e-01
5.944689378757440181e+02 9.923505376776999842e-01
5.963927855711040138e+02 9.924267640992999739e-01
5.983166332665599612e+02 9.924840560782000054e-01
6.002404809619199568e+02 9.925224377357000360e-01
6.021643286572799525e+02 9.925482494723999460e-01
6.040881763527358999e+02 9.925768242650999662e-01
6.060120240480960092e+02 9.926224936677999766e-01
6.079358717434560049e+02 9.926853288771000372e-01
6.098597194389119522e+02 9.927641903563000358e-01
6.117835671342719479e+02 9.928494513719999803e-01
6.137074148296319436e+02 9.929259314563000371e-01
6.156312625250878909e+02 9.929809820995999514e-01
6.175551102204478866e+02 9.930196769449000094e-01
6.194789579158079960e+02 9.930508731782999865e-01
6.214028056112640570e+02 9.930823347460000505e-01
6.233266533066240527e+02 9.931168141995999621e-01
6.252505010019839347e+02 9.931666348002999856e-01
6.271743486974399957e+02 9.932257242051000246e-01
6.290981963927999914e+02 9.932767987242999697e-01
6.310220440881599870e+02 9.933215219495999948e-01
6.329458917835198690e+02 9.933658989174000142e-01
6.348697394789759301e+02 9.933964773342000010e-01
6.367935871743360394e+02 9.934117181054999968e-01
6.387174348696960351e+02 9.934319877788999609e-01
6.406412825651519825e+02 9.934594763349999802e-01
6.425651302605119781e+02 9.934935799631999798e-01
6.444889779558719738e+02 9.935238872099999563e-01
6.464128256513280348e+02 9.935546846638000362e-01
6.483366733466879168e+02 9.935842764415999673e-01
6.502605210420479125e+02 9.936055903338999462e-01
6.521843687375039735e+02 9.936212979691000369e-01
6.541082164328639692e+02 9.936409039175999602e-01
6.560320641282240786e+02 9.936546133753999532e-01
6.579559118236799122e+02 9.936698206880999473e-01
6.598797595190400216e+02 9.936895620272000462e-01
6.618036072144000173e+02 9.937110762819000298e-01
6.637274549098559646e+02 9.937397382224999465e-01
6.656513026052159603e+02 9.937860266089000305e-01
6.675751503005759560e+02 9.938369272213000150e-01
6.694989979960320170e+02 9.938893093484000296e-01
6.714228456913918990e+02 9.939406729341999647e-01
6.733466933867518946e+02 9.939903176827999953e-01
6.752705410822079557e+02 9.940312705931000359e-01
6.771943887775680651e+02 9.940764735210000369e-01
6.791182364729280607e+02 9.941210804193000294e-01
6.810420841683840081e+02 9.941622294123999559e-01
6.829659318637440037e+02 9.941940648603000419e-01
6.848897795591039994e+02 9.942126756107000363e-01
6.868136272544639951e+02 9.942191533469999509e-01
6.887374749499199424e+02 9.942196637847999785e-01
6.906613226452799381e+02 9.942240025065000042e-01
6.925851703406399338e+02 9.942399427954999869e-01
6.945090180360958811e+02 9.942761080166999665e-01
6.964328657314559905e+02 9.943174414211000123e-01
6.983567134268159862e+02 9.943568851940000064e-01
7.002805611222720472e+02 9.943986060953999839e-01
7.022044088176320429e+02 9.944334076851000237e-01
7.041282565129919249e+02 9.944620058209999724e-01
7.060521042084479859e+02 9.945004621767999931e-01
7.079759519038079816e+02 9.945415901610999976e-01
7.098997995991679772e+02 9.945782409208000496e-01
7.118236472946239246e+02 9.946093842429000187e-01
7.137474949899839203e+02 9.946328060256000025e-01
7.156713426853440296e+02 9.946494481665999476e-01
7.175951903808000907e+02 9.946656891938000511e-01
7.195190380761599727e+02 9.946880694809000500e-01
7.214428857715199683e+02 9.947171469304000313e-01
7.233667334669760294e+02 9.947420401123999723e-01
7.252905811623360250e+02 9.947637625105000270e-01
7.272144288576959070e+02 9.947865260150999811e-01
7.291382765531519681e+02 9.948065933808000194e-01
7.310621242485119637e+02 9.948264646636999498e-01
7.329859719438719594e+02 9.948495343532000046e-01
7.349098196392320688e+02 9.948705152158999754e-01
7.368336673346880161e+02 9.948929651435000077e-01
7.387575150300480118e+02 9.949131441674999854e-01
7.406813627254080075e+02 9.949291653795999668e-01
7.426052104208639548e+02 9.949420547131999637e-01
7.445290581162239505e+02 9.949533446488999511e-01
7.464529058115839462e+02 9.950020770677000526e-01
7.483767535070400072e+02 9.951068133100999802e-01
7.503006012023998892e+02 9.952686738495000185e-01
7.522244488977599985e+02 9.954454359058000357e-01
7.541482965932159459e+02 9.955957084945999958e-01
7.560721442885760553e+02 9.956937016664000328e-01
7.579959919839360509e+02 9.957427865674000067e-01
7.599198396793919983e+02 9.957781242725000093e-01
7.618436873747519940e+02 9.958262699990000355e-01
7.637675350701119896e+02 9.958904890706999913e-01
7.656913827655679370e+02 9.959606345903000424e-01
7.676152304609279327e+02 9.960244813380000339e-01
7.695390781562879283e+02 9.960797564650000213e-01
7.714629258517439894e+02 9.961163259124999891e-01
7.733867735471038714e+02 9.961427823103999879e-01
7.753106212424639807e+02 9.961664896580999518e-01
7.772344689379200418e+02 9.961975629507000551e-01
7.791583166332800374e+02 9.962386088447999777e-01
7.810821643286400331e+02 9.962873416526000225e-01
7.830060120240959805e+02 9.963350722592999587e-01
7.849298597194559761e+02 9.963818835332000079e-01
7.868537074148159718e+02 9.964253940795000375e-01
7.887775551101759675e+02 9.964601225271000340e-01
7.907014028056319148e+02 9.964857693052000531e-01
7.926252505009919105e+02 9.965077593719999793e-01
7.945490981963520198e+02 9.965216847543000300e-01
7.964729458918080809e+02 9.965412556881000361e-01
7.983967935871679629e+02 9.965736385337999881e-01
8.003206412825279585e+02 9.966256308295999844e-01
8.022444889779840196e+02 9.967031741963999769e-01
8.041683366733440153e+02 9.967953300134999584e-01
8.060921843687038972e+02 9.968889918557000129e-01
8.080160320641599583e+02 9.969759429186999533e-01
8.099398797595199540e+02 9.970600282156000249e-01
8.118637274548800633e+02 9.971261205785999504e-01
8.137875751503358970e+02 9.971852839035999505e-01
8.157114228456960063e+02 9.972541039187999834e-01
8.176352705410560020e+02 9.973370916964999777e-01
8.195591182365120630e+02 9.974096824156000185e-01
8.214829659318719450e+02 9.974695752154000283e-01
8.234068136272319407e+02 9.975126943740999508e-01
8.253306613226880017e+02 9.975384072913000555e-01
8.272545090180479974e+02 9.975579832826999560e-01
8.291783567134078794e+02 9.975770585626999587e-01
8.311022044088639404e+02 9.976017124768999933e-01
8.330260521042239361e+02 9.976395852528000541e-01
8.349498997995840455e+02 9.976866501893999484e-01
8.368737474949440411e+02 9.977230449520999578e-01
8.387975951903999885e+02 9.977603263670999922e-01
8.407214428857599842e+02 9.978044983038999449e-01
8.426452905811199798e+02 9.978387548299999521e-01
8.445691382765759272e+02 9.978689371907000227e-01
8.464929859719359229e+02 9.979020137183000072e-01
8.484168336672959185e+02 9.979253962066000350e-01
8.503406813627519796e+02 9.979326882312999913e-01
8.522645290581120889e+02 9.979369631482000180e-01
8.541883767534719709e+02 9.979423285813999733e-01
8.561122244489280320e+02 9.979521327228000338e-01
8.580360721442880276e+02 9.979698035206000517e-01
8.599599198396480233e+02 9.979955541759000237e-01
8.618837675351039707e+02 9.980293239963999863e-01
8.638076152304639663e+02 9.980600817667999447e-01
8.657314629258239620e+02 9.980910772487000537e-01
8.676553106212799094e+02 9.981193400208000499e-01
8.695791583166399050e+02 9.981564533647999671e-01
8.715030060120000144e+02 9.981891816897999758e-01
8.734268537074559617e+02 9.982320246207000425e-01
8.753507014028160711e+02 9.982752768356000228e-01
8.772745490981759531e+02 9.983133682595000113e-01
8.791983967936320141e+02 9.983339978070999710e-01
8.811222444889920098e+02 9.983493233919999987e-01
8.830460921843520055e+02 9.983566512096000434e-01
8.849699398797118874e+02 9.983658916129000138e-01
8.868937875751679485e+02 9.983753444392999832e-01
8.888176352705279442e+02 9.983943714766000399e-01
8.907414829658880535e+02 9.984219211140999972e-01
8.926653306613438872e+02 9.984566067658999788e-01
8.945891783567039965e+02 9.985016474586000390e-01
8.965130260520639922e+02 9.985643204327000477e-01
8.984368737475200533e+02 9.986230013317000109e-01
9.003607214428799352e+02 9.986709081794999943e-01
9.022845691382399309e+02 9.987111553472000081e-01
9.042084168336959920e+02 9.987494833154000329e-01
9.061322645290559876e+02 9.987789062441999599e-01
9.080561122244158696e+02 9.988112342334000138e-01
9.099799599198719307e+02 9.988492101083999986e-01
9.119038076152320400e+02 9.988951156663999909e-01
9.138276553105920357e+02 9.989472931514999932e-01
9.157515030060479830e+02 9.990017820019000405e-01
9.176753507014079787e+02 9.990586296819999879e-01
9.195991983967679744e+02 9.991128683711999470e-01
9.215230460922240354e+02 9.991589707900999651e-01
9.234468937875839174e+02 9.991894091477999673e-01
9.253707414829439131e+02 9.992172077793000096e-01
9.272945891783999741e+02 9.992417679317000534e-01
9.292184368737598561e+02 9.992640159408000544e-01
9.311422845691199655e+02 9.992867992870999583e-01
9.330661322645759128e+02 9.993106023418999451e-01
9.349899799599360222e+02 9.993446585055999476e-01
9.369138276552960178e+02 9.993937317350000127e-01
9.388376753506558998e+02 9.994599598775999461e-01
9.407615230461119609e+02 9.995309652048000038e-01
9.426853707414719565e+02 9.996036613573999752e-01
9.446092184368319522e+02 9.996586159045000031e-01
9.465330661322878996e+02 9.997123305388999626e-01
9.484569138276478952e+02 9.997651608554000147e-01
9.503807615230080046e+02 9.998176585313000020e-01
9.523046092184640656e+02 9.998615452921000291e-01
9.542284569138239476e+02 9.999029724582999545e-01
9.561523046091839433e+02 9.999367138778999520e-01
9.580761523046400043e+02 9.999652575463999771e-01
9.600000000000000000e+02 1.000000000000000000e+00
